date,shift,pump,raw_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure
2025-08-29,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-08-29,Day,P9B,1353 started p-9b.,0,0,0,0,0,0,0,0
2025-08-29,Night,P1B,5: p-1b (turbine pm),0,0,0,0,0,1,0,0
2025-08-29,Night,P212A,"p-212a,p-213a,p-214a (turbines/steam only)",0,0,0,0,0,0,0,0
2025-08-29,Night,P213A,"p-212a,p-213a,p-214a (turbines/steam only)",0,0,0,0,0,0,0,0
2025-08-29,Night,P213B,"got c-2 condensate p-214a turbine up, p-213b is in auto.",0,0,0,0,0,0,1,0
2025-08-29,Night,P214A,"got c-2 condensate p-214a turbine up, p-213b is in auto. | p-212a,p-213a,p-214a (turbines/steam only)",0,0,0,0,0,0,1,0
2025-08-29,Night,P216A,p-216a pm | 4: p-216a (turbine),0,0,0,0,0,1,0,0
2025-08-29,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-08-29,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-08-29,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-08-29,Night,P686A,bin (1) p-686a dmds transfer pump,0,0,0,0,0,0,0,0
2025-08-30,Day,P1A,"1435 p-1b online, p-1a is down and in auto. | started up p1b and s/d p1a and placed in auto",0,0,0,0,0,0,1,0
2025-08-30,Day,P1B,"1435 p-1b online, p-1a is down and in auto. | started up p1b and s/d p1a and placed in auto",0,0,0,0,0,0,1,0
2025-08-30,Day,P211,single source loto on p-211 motor,0,0,0,0,0,1,0,0
2025-08-30,Day,P212,p-212 is warming up w/ 55# steam,0,0,0,0,0,0,0,0
2025-08-30,Day,P216A,"1450 p-216a is online, p-216b is down and in auto. | started p-216a and s/d p-216b and placed in auto",0,0,0,0,0,0,1,0
2025-08-30,Day,P216B,"1450 p-216a is online, p-216b is down and in auto. | started p-216a and s/d p-216b and placed in auto",0,0,0,0,0,0,1,0
2025-08-30,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-08-30,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-08-30,Day,P309,p-309,0,0,0,0,0,0,0,0
2025-08-30,Day,P35A,bin 1 c-1 lp case & p-35a | bin 6 c-1 lp case & p-35a,0,0,0,0,0,0,0,0
2025-08-30,Day,P601A,bin 3 p-601a mechanical seal replacement,1,0,0,0,0,0,0,1
2025-08-30,Day,P626,bin 1 p-626 design change,0,0,0,0,0,0,0,0
2025-08-30,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-08-30,Night,P104B,p-104-b acid pump on and off according to ct ph | p-104 b acid pump flow rate has increased @ ct. ph 7.6,0,0,0,0,0,0,0,0
2025-08-30,Night,P213A,p-213a online at 3:15am | p-213a online at 3:15am,0,0,0,0,0,0,1,0
2025-08-30,Night,P216A,4: p-216a (turbine),0,0,0,0,0,0,0,0
2025-08-30,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-08-30,Night,P35A,"0225 started p-35a and p-35b, warming the lube oil. | 0225 started p-35a and p-35b, warming the lube oil.",0,0,0,0,0,0,0,0
2025-08-30,Night,P35B,"0225 started p-35a and p-35b, warming the lube oil. | 0225 started p-35a and p-35b, warming the lube oil.",0,0,0,0,0,0,0,0
2025-08-30,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-08-30,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-08-30,Night,P686A,bin (1) p-686a dmds transfer pump,0,0,0,0,0,0,0,0
2025-08-31,Day,P201B,0650 started strong caustic circulation using p-201b,0,0,0,0,0,0,0,0
2025-08-31,Day,P206A,started p-206a,0,0,0,0,0,0,0,0
2025-08-31,Day,P209B,turned on p-209b,0,0,0,0,0,0,0,0
2025-08-31,Day,P210A,0958 started refluxing depropanizer using p-210a | started p-210a & p-601a,0,0,0,0,0,0,0,0
2025-08-31,Day,P211,single source loto on p-211 motor,0,0,0,0,0,1,0,0
2025-08-31,Day,P23B,0810 caustic injection set to 50 strokes using p-23b,0,0,0,0,0,0,0,0
2025-08-31,Day,P24,p-24 in auto,0,0,0,0,0,0,1,0
2025-08-31,Day,P30,p-30 seal pots:,1,0,0,0,0,0,0,1
2025-08-31,Day,P309,p-309,0,0,0,0,0,0,0,0
2025-08-31,Day,P601A,started p-210a & p-601a | bin 3 p-601a mechanical seal replacement,1,0,0,0,0,0,0,1
2025-08-31,Day,P626,bin 1 p-626 design change,0,0,0,0,0,0,0,0
2025-08-31,Day,P62A,turned on p-62a,0,0,0,0,0,0,0,0
2025-08-31,Day,P62B,p-62b is down & isolated needs to be loto,0,0,0,0,0,1,0,0
2025-08-31,Day,P99,p-99 in auto,0,0,0,0,0,0,1,0
2025-08-31,Night,P104B,p-104-b acid pump on and off according to ct ph | p-104 b acid pump flow rate has increased @ ct. ph 7.8,0,0,0,0,0,0,0,0
2025-08-31,Night,P206A,"shut down p206a, t204 reflux. | restarted p206a.",0,0,0,0,0,0,0,0
2025-08-31,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-08-31,Night,P45B,pumped up p45b seal pot from 0 to 315psi.(needs to be at 325),1,0,0,0,0,0,0,1
2025-08-31,Night,P5A,"23:12 p-6a,p-5a, p-7b online and caustic system normal operation | lined p-5a back to weak section.",0,0,0,0,0,0,1,0
2025-08-31,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-08-31,Night,P62A,p-62a is clogged. the furnace guys have a steam hose trying to help break up some of the pluggage in there. | 20:40 – locked out p-62 a and b to clean strainers and replace seal on p-62 b | ivol and tig maintenance is still in process of cleaning suction strainer on p-62 a and changing seal on p-62 b @ time of log | 8: p-62 a suction screen cleaning,1,0,0,0,0,1,0,1
2025-08-31,Night,P62B,p-62b is being pulled for the mechanical seal failure. | 20:40 – locked out p-62 a and b to clean strainers and replace seal on p-62 b | ivol and tig maintenance is still in process of cleaning suction strainer on p-62 a and changing seal on p-62 b @ time of log | 5: p-62 b seal replacement,1,0,0,0,0,1,0,1
2025-08-31,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-08-31,Night,P6A,"23:12 p-6a,p-5a, p-7b online and caustic system normal operation | started p-6a",0,0,0,0,0,0,1,0
2025-08-31,Night,P7B,"23:12 p-6a,p-5a, p-7b online and caustic system normal operation",0,0,0,0,0,0,1,0
2025-08-31,Night,P8A,"19:19- p8a online, t7 online | started p-8a at 1920.",0,0,0,0,0,0,1,0
2025-09-01,Night,P1000A,shut down p-1000a at 1700 due to unit upset. was restarted and put back online at 1900.,0,0,0,0,0,0,1,0
2025-09-01,Night,P11B,restarted p11b.,0,0,0,0,0,0,0,0
2025-09-01,Night,P208,fv-7050 p-208 kick back,0,0,0,0,0,0,0,0
2025-09-01,Night,P23B,cut 10 strokes on p-23b from 50 to 40.,0,0,0,0,0,0,0,0
2025-09-01,Night,P30,fv-5225 p30 to t8a. | p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-09-01,Night,P30A,p-30a online. | started p30a.,0,0,0,0,0,0,1,0
2025-09-01,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-01,Night,P62A,8: p-62 a suction screen cleaning,0,0,0,0,0,0,0,0
2025-09-01,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-01,Night,P686A,bin 1 – p-686 a dmds transfer pump,0,0,0,0,0,0,0,0
2025-09-01,Night,P903A,started p-903 a&b,0,0,0,0,0,0,0,0
2025-09-01,Night,P904A,started p-904a,0,0,0,0,0,0,0,0
2025-09-02,Day,P102,0603 p-102 online. | p-102 is online.,0,0,0,0,0,0,1,0
2025-09-02,Day,P202A,started p-202a. | started p-202a,0,0,0,0,0,0,0,0
2025-09-02,Day,P203A,"started p-203a. | started p-203a, blocked in discharge of p-203b. check valve leaked by horribly, as if it’s not there.",0,0,0,0,0,0,0,0
2025-09-02,Day,P203B,"started p-203a, blocked in discharge of p-203b. check valve leaked by horribly, as if it’s not there.",0,0,0,0,0,0,0,0
2025-09-02,Day,P204S,"ensured p-204s are in permissive, start up pending as of report.",0,0,0,0,0,0,0,0
2025-09-02,Day,P211,- p-211’s | - single source: p-211’s,0,0,0,0,0,0,0,0
2025-09-02,Day,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P23B,p-23b’s stokes reduced from 40 to 30 per boards request.,0,0,0,0,0,0,0,0
2025-09-02,Day,P24,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-02,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-02,Day,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-02,Day,P601A,bin 3 p-601a mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-02,Day,P626,bin 1 p-626 design change,0,0,0,0,0,0,0,0
2025-09-02,Day,P62A,maintenance working on cleaning p-62a. | 8: p-62a (cleaning),0,0,0,0,0,1,0,0
2025-09-02,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-02,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-02,Day,P99,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-02,Night,P10B,started p10b. currently at 210# on the discharge. 10:30pm,0,0,0,0,0,1,0,0
2025-09-02,Night,P204A,shut down p204a and started p204b. 4:30pm,0,0,0,0,0,1,0,0
2025-09-02,Night,P204B,16:43- p-204b online. | shut down p204a and started p204b. 4:30pm,0,0,0,0,0,1,1,0
2025-09-02,Night,P208,fv-7050 p-208 kick back,0,0,0,0,0,0,0,0
2025-09-02,Night,P211,p-211’s | single source: p-211’s,0,0,0,0,0,0,0,0
2025-09-02,Night,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P23B,p-23b’s stokes reduced from 40 to 30 per boards request.,0,0,0,0,0,0,0,0
2025-09-02,Night,P24,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-02,Night,P30,fv-5225 p30 to t8a. | p-30 seal pot pressure,1,0,0,0,0,0,0,1
2025-09-02,Night,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-02,Night,P45A,18:07- p-45a seal pressure started to drop. outside operator pressure it back up.,1,0,0,0,0,0,0,1
2025-09-02,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-02,Night,P62A,8: p-62 a suction screen cleaning,0,0,0,0,0,0,0,0
2025-09-02,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-02,Night,P686A,bin 1 – p-686 a dmds transfer pump,0,0,0,0,0,0,0,0
2025-09-02,Night,P99,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-03,Day,P20B,pm completed on p-20b.,0,0,0,0,0,1,0,0
2025-09-03,Day,P211,- p-211’s | - single source: p-211’s,0,0,0,0,0,0,0,0
2025-09-03,Day,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P216,1000 swapped the p-216 pumps. p-216a is down for maintenance. | 1440 swapped the p-216 pumps. p-216b back in auto.,0,0,0,0,0,1,1,0
2025-09-03,Day,P216A,1000 swapped the p-216 pumps. p-216a is down for maintenance. | took p-216a offline to replace axial bearings. | p-216b online while p-216a is repaired. | p-216a is back online as of log time. p-216b is offline and back in auto.,0,0,0,0,0,1,1,0
2025-09-03,Day,P216B,1440 swapped the p-216 pumps. p-216b back in auto. | p-216b online while p-216a is repaired. | p-216a is back online as of log time. p-216b is offline and back in auto.,0,0,0,0,0,1,1,0
2025-09-03,Day,P23B,p-23b’s at 30 strokes.,0,0,0,0,0,0,0,0
2025-09-03,Day,P24,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-03,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-03,Day,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Day,P601A,bin 3 p-601a mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-03,Day,P626,bin 1 p-626 design change,0,0,0,0,0,0,0,0
2025-09-03,Day,P62A,8: p-62a (cleaning),0,0,0,0,0,0,0,0
2025-09-03,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-03,Day,P686A,lotto: bin #1 p-686-a | bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-03,Day,P7A,barrier oil added to p-7a.,0,0,0,0,0,0,0,0
2025-09-03,Day,P99,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-03,Night,P10B,lined up p-10b to v-401 | troubleshot propylene flow to spheres from p10b. opened the discharge of the pump another 5% and cracked open the flare line. this seemed to stabilize the flow with discharge pressure at 200-210#’s.,0,0,0,0,0,0,0,0
2025-09-03,Night,P208,fv-7050 p-208 kick back,0,0,0,0,0,0,0,0
2025-09-03,Night,P211,p-211 single source in k-3,0,0,0,0,0,0,0,0
2025-09-03,Night,P212A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P213A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P214A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P30,fv-5225 p30 to t8a.,0,0,0,0,0,0,0,0
2025-09-03,Night,P35A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P36A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P37A,"- visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-03,Night,P45B,pumped up p-45b seal pot | added seal oil to p45b pot. pressured from 240#’s to 330#’s,1,0,0,0,0,0,0,1
2025-09-03,Night,P601A,bin 3: p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-03,Night,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-03,Night,P62A,8: p-62a (cleaning),0,0,0,0,0,0,0,0
2025-09-03,Night,P686A,bin 1 – p-686 a dmds transfer pump,0,0,0,0,0,0,0,0
2025-09-04,Day,P203B,"tried to line up p-203b discharge, check still not holding. maintenance will remove insulation so it can be steamed and tried again.",0,0,0,0,0,1,0,0
2025-09-04,Day,P208B,"single sourced p-208b for rotating to check motor vibration, back in service.",0,0,0,0,0,0,0,0
2025-09-04,Day,P211,- p-211’s | - single source: p-211’s,0,0,0,0,0,0,0,0
2025-09-04,Day,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P23B,p-23b strokes reduced from 30 to 25 at boards request.,0,0,0,0,0,0,0,0
2025-09-04,Day,P24,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-04,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-04,Day,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Day,P601A,bin 3 p-601a mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-04,Day,P626,bin 1 p-626 design change,0,0,0,0,0,0,0,0
2025-09-04,Day,P62A,rotations working on restoring p-62a. | 8: p-62a (cleaning),0,0,0,0,0,0,0,0
2025-09-04,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-04,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-04,Day,P99,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-04,Night,P208,fv-7050 p-208 kick back,0,0,0,0,0,0,0,0
2025-09-04,Night,P211,- p-211’s | - single source: p-211’s,0,0,0,0,0,0,0,0
2025-09-04,Night,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P216A,swapped p-216a with p-216b,0,0,0,0,0,0,1,0
2025-09-04,Night,P216B,swapped p-216a with p-216b,0,0,0,0,0,0,1,0
2025-09-04,Night,P23B,p-23b strokes at 25.,0,0,0,0,0,0,0,0
2025-09-04,Night,P24,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-04,Night,P30,p-30 seal pots,1,0,0,0,0,0,0,1
2025-09-04,Night,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-04,Night,P45B,pressured up the seal on p-45b. | added seal oil to p45b seal oil pot. pressured increased from 310 to 330#’s.,1,0,0,0,0,0,0,1
2025-09-04,Night,P601A,p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-04,Night,P626,p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-04,Night,P686A,bin 1 – p-686 a dmds transfer pump,0,0,0,0,0,0,0,0
2025-09-04,Night,P99,both p-99 and p-24 are set to ‘auto’.,0,0,0,0,0,0,1,0
2025-09-05,Day,P208,fv-7050 p-208 kick back,0,0,0,0,0,0,0,0
2025-09-05,Day,P20C,pm on p-20c,0,0,0,0,0,1,0,0
2025-09-05,Day,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P23B,p-23b strokes set at 25,0,0,0,0,0,0,0,0
2025-09-05,Day,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.",0,0,0,0,0,0,0,0
2025-09-05,Day,P601A,bin 3: p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-05,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-05,Day,P62A,unlocked and air freed p-62a.,0,0,0,0,0,0,0,0
2025-09-05,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-06,Day,P204C,started p-204c,0,0,0,0,0,0,0,0
2025-09-06,Day,P216A,maintenance is still working on p-216a.,0,0,0,0,0,1,0,0
2025-09-06,Day,P23B,increased the strokes on p-23b from 25 to 40.,0,0,0,0,0,0,0,0
2025-09-06,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-06,Day,P45B,pumped up the seal pot on p-45b as needed,1,0,0,0,0,0,0,1
2025-09-06,Day,P601A,bin 3: p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-06,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-06,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-06,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-07,Day,P23B,increased the strokes on p-23b from 45 to 50.,0,0,0,0,0,0,0,0
2025-09-07,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-07,Day,P601A,bin 3: p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-07,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-07,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-07,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-07,Night,P208,fv7050-p208 kick back,0,0,0,0,0,0,0,0
2025-09-07,Night,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P214A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P23B,strokes on p-23b at 50.,0,0,0,0,0,0,0,0
2025-09-07,Night,P30,p30 seal pot pressure,1,0,0,0,0,0,0,1
2025-09-07,Night,P35A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P36A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P37A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-07,Night,P45B,pressured up p45b seal pot.,1,0,0,0,0,0,0,1
2025-09-07,Night,P601A,bin 3: p-601a for mechanical seal replacement,1,0,0,0,0,0,0,1
2025-09-07,Night,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-07,Night,P686A,bin 1 – p-686 a dmds transfer pump,0,0,0,0,0,0,0,0
2025-09-08,Day,P23B,cut strokes on p-23b from 50 to 40.,0,0,0,0,0,0,0,0
2025-09-08,Day,P309,"p-309, gravity feed valve is open to d-302.",0,0,0,0,0,0,0,0
2025-09-08,Day,P601A,bin 3: p-601a for mechanical seal replacement.,1,0,0,0,0,0,0,1
2025-09-08,Day,P626,bin 1: p-626 for design change.,0,0,0,0,0,0,0,0
2025-09-08,Day,P673B,1: p-673b heater (install heater),0,0,0,0,0,0,0,0
2025-09-08,Day,P686A,bin 1 p-686a,0,0,0,0,0,0,0,0
2025-09-08,Night,P104B,p-104-b acid pump on and off according to ct ph,0,0,0,0,0,0,0,0
2025-09-08,Night,P11B,completed eip for p11b seal replacement. everything is locked except the flare. still currently purging to flare with n2. | bin 3 p11b seal replacement.,1,0,0,0,0,0,0,1
2025-09-08,Night,P208,fv7050-p208 kick back | fv7050-p208 kick back,0,0,0,0,0,0,0,0
2025-09-08,Night,P212A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal | visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.(oil good) | visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
2025-09-08,Night,P213A,"visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal | visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a.(oil good) | visual inspections conducted on the governor oil for p-35a, p-36a, p-37a, p-212a, p-213a, & p-214a. all normal",0,0,0,0,0,0,0,0
